598,25,1996-12-0808:17:24
321,35,2018-04-1417:53:17
4800,10,2005-08-1700:01:31
1913,43,1986-03-0214:55:26
4363,1,1990-01-1223:26:46
1335,13,1982-01-1403:56:44
3876,25,1985-01-2405:14:05
902,49,1999-12-2423:42:19
2935,49,1971-10-3114:12:24
4019,27,1982-07-1306:17:11
1294,13,1985-06-1008:21:19
2830,42,2017-03-2508:44:58
2550,40,2008-01-0703:40:39
2808,30,2014-09-2405:28:31
2643,17,2015-08-0216:08:17
2967,38,1990-04-2122:56:16
2776,0,2007-06-0502:25:10
4826,46,1981-10-0708:47:18
823,40,2007-01-2507:18:19
3470,4,1986-01-2502:22:35
1979,22,1988-05-2214:17:33
2624,5,2011-04-2018:02:24
811,23,1980-10-1500:56:06
3218,35,1970-03-1808:48:41
760,21,1974-09-2618:21:39
895,4,2011-10-3012:53:43
3979,27,1988-10-0523:47:04
809,20,1989-07-2812:39:09
1538,38,1973-08-0611:15:20
2645,38,1996-10-1416:47:15
2815,3,1986-10-1611:51:26
4561,2,1972-03-0406:41:18
4066,31,1973-04-1200:07:26
1485,0,2014-02-1807:21:44
4899,21,1996-10-2104:31:01
3115,3,1983-06-2612:32:46
3544,2,2016-03-2322:30:59
2232,35,2014-03-0709:43:21
2920,40,1999-11-2204:36:11
3118,27,1986-02-1803:34:49
196,22,2017-02-0419:30:19
3637,31,1999-10-1112:24:09
4148,13,2007-04-3019:22:24
3687,35,1992-10-0816:19:12
2491,9,2015-10-2420:49:25
3228,34,1977-06-0517:42:09
4240,25,1980-12-0915:10:17
817,45,1988-08-1720:55:09
2029,9,1975-04-2704:22:48
2951,6,1988-10-0223:57:02
1055,29,1994-01-1714:08:52
2261,3,1991-08-0905:00:54
259,13,1981-11-0220:55:50
3559,36,1993-03-1921:37:21
1800,47,1998-02-1515:08:27
4303,28,1973-06-2312:55:10
2534,28,2018-04-0618:30:20
1052,47,1999-07-1002:17:20
1481,36,1986-02-2200:30:36
1525,2,2000-01-2221:21:01
490,23,1972-04-1602:26:37
3575,0,1974-12-1918:49:48
2478,42,2004-08-2420:49:50
372,43,1978-11-2220:41:37
3536,12,1993-07-2208:42:16
1028,17,1978-12-1414:48:09
3166,19,1983-02-0915:37:51
2751,2,1995-03-1802:21:15
3307,15,1996-06-0317:23:13
2532,49,2011-08-0703:33:49
1101,26,1996-10-1307:19:51
3892,18,1971-07-2310:42:06
969,19,1997-07-0622:48:32
1495,21,2010-10-1008:20:48
4262,47,2001-05-2607:46:04
3371,27,2013-11-1707:24:04
3279,9,1989-09-1612:25:44
2182,38,1981-05-0114:11:11
1824,37,1983-08-0406:53:54
2922,16,1985-02-0806:41:36
785,25,2016-02-2722:46:15
2848,30,2010-08-1614:35:29
331,3,1998-08-0816:05:35
607,33,2016-12-2503:22:11
3023,22,2007-06-1301:00:58
4971,44,1980-06-0616:32:02
2696,32,1981-07-0423:51:41
2470,40,1992-06-1313:58:08
1009,35,1989-03-3022:44:33
2466,31,1989-10-1720:16:52
2364,5,1977-02-2823:54:15
4678,39,1978-10-3106:08:34
1541,27,1977-01-1002:12:04
1093,49,1995-05-0401:44:16
2899,20,1974-02-2322:49:48
4634,15,2014-03-3021:11:48
2665,28,2010-06-2308:02:47
949,4,1973-07-0816:59:55
1742,3,1974-09-2808:59:52
4129,49,1999-05-2904:04:39
3372,28,1983-03-1305:32:12
4051,10,2003-03-0303:01:17
83,40,1990-09-2115:03:14
3311,13,1988-08-2412:17:20
4367,18,1974-07-1005:54:44
1675,34,1982-03-2914:10:40
1135,7,2006-10-0723:21:10
4957,32,1995-03-0521:53:27
1547,44,1987-04-2714:14:40
3875,9,2011-01-2107:13:49
1507,21,2015-05-1512:02:33
1382,29,2008-03-3009:48:14
4268,45,2013-09-1821:03:26
151,25,1978-07-1002:36:30
2022,38,1970-08-1111:24:03
4454,47,1976-05-1615:50:08
3457,29,1985-04-1220:34:39
1160,1,1978-06-2605:13:36
4742,25,1996-12-2622:03:38
4574,41,2009-12-2020:04:35
1601,33,1983-05-2613:24:49
745,25,2018-08-2319:11:35
3778,40,1970-10-2410:06:02
2322,13,1979-06-0922:59:13
4645,18,2007-05-1508:57:03
4626,49,2011-11-2901:29:12
3199,41,2006-05-0307:15:38
2763,36,1979-11-2004:16:12
3027,13,2001-12-1406:38:15
4557,11,1998-09-2216:53:16
3473,50,2007-01-2107:20:32
3726,37,1999-03-2709:39:09
4826,0,1977-01-2418:07:52
12,13,1980-11-1015:21:08
3065,44,1986-03-1913:44:46
1124,44,1991-08-2710:08:41
287,15,2012-06-2507:05:11
438,21,1998-09-2502:03:12
3714,24,2002-11-0723:55:30
2201,39,2017-09-2223:11:07
2656,43,2012-01-3107:55:11
390,24,2011-03-2404:40:59
4603,2,2000-09-3010:38:43
1992,8,1975-12-2516:41:30
4994,29,2006-04-0412:45:00
2759,8,2016-05-0110:08:56
704,5,1993-01-1403:00:01
2901,49,2013-11-1723:02:16
2148,35,1987-09-2500:35:13
2535,36,1988-06-1009:52:02
401,38,2000-03-1000:14:54
4363,2,2014-02-2713:30:15
3929,18,2001-04-1916:35:12
4615,30,1985-10-0418:50:18
657,32,2003-04-2907:49:15
4461,44,1973-09-2705:18:41
2906,49,2008-11-0413:18:29
3738,42,1990-07-0413:24:05
3963,29,2008-11-2813:30:32
2350,3,1996-02-1807:42:38
445,18,2000-01-2304:14:01
4571,32,1992-10-1013:01:39
2770,11,1986-07-1208:25:26
1249,32,2018-11-0622:22:14
375,3,1979-03-1602:36:48
3543,2,2010-09-1620:41:46
3343,44,2017-05-2512:13:07
2516,37,2008-06-0900:38:27
3715,21,2011-05-2508:42:48
3527,43,1982-09-2721:58:41
2204,46,1971-03-0716:43:32
535,14,1981-08-1320:33:04
1027,16,1996-08-1000:47:32
3084,39,1993-06-2615:09:01
1840,9,1985-11-1700:32:56
4967,26,2014-05-2405:19:08
409,50,1994-03-2323:47:11
4605,14,2018-06-2400:31:15
914,21,1988-03-2920:54:45
264,26,1982-12-1320:13:44
505,0,1995-10-0201:59:31
2688,41,1976-07-2120:56:18
1275,22,1972-07-0307:10:26
2278,13,1991-05-3116:20:55
3949,16,2011-06-1315:56:35
182,36,1976-02-1414:33:36
1168,31,1986-08-0414:41:57
899,1,1991-09-1707:53:09
1844,4,1976-07-1411:10:38
4354,18,2006-04-0703:53:42
3757,15,1980-04-2906:35:38
1451,1,1976-06-2909:14:37
4082,38,1984-09-3007:47:53
1522,45,2017-12-1808:38:48
395,49,1999-09-1823:41:14
1848,26,1979-03-2717:50:47
4909,22,1974-03-1223:28:42
2311,50,2012-11-1223:05:58
1395,16,1995-10-2812:37:19
4924,39,2007-07-1601:23:11
3735,25,1984-08-1704:04:35
1217,25,1989-10-1014:04:25
4553,40,2014-01-2506:11:20
1964,6,1998-03-1807:46:19
1975,22,2000-09-2803:54:47
507,28,1983-02-0611:10:37
3337,22,1979-01-2110:10:08
2086,13,1979-10-0118:31:18
4909,25,2015-06-2617:08:37
491,27,1997-08-1204:57:14
4358,33,1990-12-2802:52:57
3664,34,2013-01-0711:22:14
1842,35,2018-07-1216:05:59
4844,12,1987-12-0200:34:48
1739,40,1988-10-2201:06:49
724,3,1971-08-2610:13:06
4023,46,1996-03-2818:54:07
1349,35,1975-04-0811:31:24
945,9,1982-01-1015:20:20
1821,41,1980-08-1702:04:34
2976,43,1972-01-1206:57:10
1951,26,2015-12-2408:38:50
4474,46,1991-11-2807:42:51
1972,46,2006-04-2820:22:20
4962,35,1997-03-0622:33:33
4502,32,2018-04-2700:25:33
4589,28,1997-08-1701:56:13
3907,12,1990-09-2419:29:02
1938,22,1981-08-1909:00:00
4961,13,2001-01-1220:17:18
825,18,1988-04-0113:07:57
4020,31,2001-10-2717:40:31
1404,6,2000-01-2623:25:00
3331,12,1973-01-0921:19:02
3561,0,1972-07-3105:30:35
795,46,2005-09-0612:21:43
3037,30,1974-08-0215:27:07
4065,2,2007-11-1603:00:08
495,43,2007-10-2600:10:23
2283,1,2002-11-0401:21:24
3468,17,1977-10-2016:55:10
2176,37,1993-01-3121:24:54
3156,33,1990-01-2421:26:11
3305,20,1986-01-2003:48:56
269,15,1970-01-0422:15:44
4088,18,1990-08-0605:18:41
1324,16,1988-03-0100:34:26
992,15,1975-11-1901:36:55
4485,42,1995-07-0215:18:21
3168,14,2015-12-0508:25:15
3158,27,1977-01-3006:40:32
599,23,2002-10-1102:14:44
4671,35,1999-10-1903:46:14
4497,34,2000-08-3103:43:44
3277,19,1972-04-0611:17:50
3745,27,1987-02-0408:05:00
1154,15,2010-08-1909:01:49
572,5,1975-11-1602:53:38
2373,30,2014-09-1404:36:31
2373,33,1992-01-0611:10:37
3749,50,2016-03-0201:02:11
4804,38,2014-02-0814:20:08
578,12,2018-11-2523:45:43
3256,25,2010-02-1023:08:57
2329,27,1997-12-2620:18:15
2464,16,2015-07-0906:38:03
2552,33,1982-05-2709:52:35
4644,49,2012-12-2806:13:41
4211,14,1977-05-2203:56:07
871,2,2002-08-3114:15:44
3215,28,1980-05-2813:53:15
457,4,2006-07-1911:53:53
485,31,2017-10-2704:29:35
877,27,1995-09-3008:59:33
1455,46,1990-10-1403:19:36
539,23,2002-02-2218:59:53
818,5,2006-11-2100:20:42
4897,47,1970-07-3117:24:02
4577,49,1992-03-0908:22:56
556,22,1977-10-1222:19:23
4776,36,1972-04-2422:55:03
3392,23,1977-10-1723:30:49
514,20,1999-05-1307:05:01
2468,50,2001-02-2306:03:18
1927,27,1974-04-0817:47:23
3626,22,2005-09-0509:24:05
929,40,1975-01-0301:26:21
4796,22,2018-06-3000:04:11
4138,31,1974-01-2011:06:50
2527,25,2009-05-2511:15:11
1696,36,1975-07-1420:15:33
254,17,2011-09-1701:30:23
2798,28,1992-07-2906:05:22
2397,13,1988-06-2610:15:53
3095,36,2011-11-1503:49:11
3019,32,1989-06-1900:49:49
3460,0,2008-01-2803:45:53
2883,34,2010-10-1310:09:21
91,3,2014-12-2307:00:53
449,39,1972-04-1909:00:57
1187,16,1983-01-0206:47:43
3231,10,2014-01-0504:03:20
1280,34,1974-09-0208:21:44
1876,41,1999-10-0119:34:27
1262,31,1973-06-1707:58:44
3379,21,1971-07-0120:18:29
4261,8,1998-04-1005:52:12
3520,2,1972-03-0317:46:21
786,40,1996-12-0609:06:57
1827,4,1971-04-1313:29:45
4940,20,2003-06-2909:14:25
2764,6,2016-05-1905:45:16
2208,49,2001-04-1406:19:47
902,46,1985-03-1101:56:11
4251,20,2009-05-2218:42:12
1255,49,1998-10-2717:28:30
4513,40,2000-03-1704:10:39
2746,18,2000-03-2203:13:08
1293,16,1984-12-2410:12:13
2332,20,2016-04-1322:54:55
477,6,1979-10-0216:24:13
2243,19,1991-01-0322:13:23
4150,28,1976-10-2016:28:19
2269,20,1979-08-2516:35:23
4048,12,2019-03-2016:25:01
596,10,1974-07-2902:32:05
645,10,2013-07-1322:31:26
2799,22,1997-08-1913:10:03
3559,32,1988-02-0900:38:41
1176,3,1983-11-2103:11:11
3624,36,1999-08-1407:47:57
4808,40,2014-09-0522:47:29
3329,16,2010-11-3000:35:12
1200,12,2016-03-3010:07:58
2157,22,2006-11-1701:08:18
870,34,2006-02-0416:12:47
3043,32,1982-05-1807:32:46
1696,43,2004-03-1715:33:08
3481,26,2000-02-1817:22:02
4962,24,1974-11-2023:35:06
2772,22,2000-02-0600:10:13
3355,37,2010-07-2700:39:26
1972,10,2001-08-0822:23:45
4343,26,2010-07-2917:44:02
1610,38,1984-11-0721:13:26
3943,49,2000-03-3018:33:03
4342,0,1993-04-1300:01:57
4174,22,1982-03-1520:52:16
3051,5,1975-06-0318:25:43
140,40,1999-12-0707:10:13
3928,49,1992-02-2012:33:54
4486,8,1970-08-1320:16:15
845,3,2013-06-2711:34:05
492,44,1976-06-0608:29:12
3838,50,2002-05-3022:54:23
506,39,2014-12-0420:34:56
1232,40,2018-06-1404:57:50
3891,4,2012-03-2223:36:59
4190,46,2006-12-1404:15:05
1957,17,2015-11-0414:15:28
1873,25,1987-05-2621:02:29
462,6,1974-02-2511:52:01
337,8,1970-05-0410:15:50
735,31,1987-05-0818:11:16
23,44,1994-03-1817:01:07
515,9,2016-01-2722:20:51
180,17,2012-09-1202:28:21
3411,31,1986-04-1223:33:17
1600,47,1977-12-2711:42:57
2944,11,2002-09-1112:09:55
2173,34,2016-01-2100:15:18
4473,42,1975-06-1007:13:02
1805,5,2011-08-2612:20:49
2261,8,2001-05-1601:44:17
404,22,1976-02-1100:00:29
2768,37,2010-03-1919:19:57
1483,48,1989-08-1122:01:20
4949,2,1995-10-2807:05:51
2696,36,2014-08-0109:39:49
3882,15,1975-09-0112:41:04
1283,43,1992-04-1809:21:38
153,20,2005-03-0522:25:18
1519,24,1988-12-2908:15:34
2051,9,2005-08-2717:59:09
784,13,1993-06-2400:45:05
3381,30,1999-04-1316:58:49
4802,6,1982-07-2414:40:04
1944,33,1991-08-2006:11:56
4346,29,1990-07-1614:13:50
2537,21,2008-10-0411:30:03
2196,31,1991-02-0908:43:16
4895,39,1993-03-0404:16:11
4494,27,1983-02-1105:01:52
1062,48,2015-09-0914:22:37
1121,34,1993-03-0811:00:13
2220,21,1981-02-0518:50:39
3948,26,2013-04-2911:57:06
269,21,2016-11-2416:19:17
483,9,2008-07-1122:02:08
2926,14,1983-06-1116:56:08
805,21,2011-04-1006:04:31
1190,28,1974-11-2306:05:43
1658,20,1984-09-2808:06:08
920,16,2005-08-0502:08:59
4727,31,2017-08-1721:30:41
2216,48,2009-10-0610:40:04
3131,34,1998-12-2620:35:40
2207,34,2008-01-2921:49:41
829,14,2011-02-2703:28:28
1268,41,1997-02-2301:38:25
1827,48,2012-04-1805:52:07
1776,33,1975-12-0904:02:13
2727,45,1983-04-0713:54:30
4242,38,1984-01-1017:53:41
1986,16,1983-04-0700:58:51
4,27,1973-12-1714:25:11
985,43,2012-02-0920:40:15
1963,10,2000-01-0710:18:57
3872,50,2007-07-3004:29:13
1178,36,1973-05-0113:39:16
4985,7,1979-11-1622:36:14
2936,6,1974-02-0214:27:20
1029,35,1992-12-2016:24:00
1597,47,2001-08-0907:45:33
597,25,1977-07-2516:13:58
4003,33,1973-03-2818:09:46
2782,48,1974-08-2321:46:33
4633,1,2005-09-2018:49:58
1979,32,1991-03-1113:20:16
4643,24,1996-02-0715:00:59
3139,2,2007-10-1815:39:11
3161,21,1989-12-0121:43:19
4914,12,2009-01-0217:44:10
234,31,2007-05-1405:57:53
1940,19,2006-05-0111:03:55
3101,15,1974-12-2502:07:23
2898,28,2009-11-0704:25:35
2929,36,1999-09-2021:01:33
1710,16,2010-06-1208:28:52
3958,35,2004-09-0923:26:16
3930,34,1978-01-1220:09:04
2627,26,2002-02-1817:30:53
3314,1,1980-12-0705:15:05
2616,9,2014-12-1714:09:42
4171,43,2007-07-0306:01:46
3957,19,1971-06-1320:54:04
2104,0,1993-08-1614:31:28
2722,36,2012-08-3113:17:49
123,19,2017-11-0410:51:07
2909,43,1994-01-1617:09:49
3704,2,2013-02-0123:37:14
2086,39,2015-04-2811:49:06
1071,33,2001-02-2313:24:18
2884,13,1995-10-0521:40:49
4884,45,2014-05-2808:17:51
479,43,1978-11-2421:15:03
3281,8,2003-12-2806:11:53
2427,3,1987-08-2716:06:41
392,44,1973-09-1219:16:32
1072,13,1999-01-0316:48:59
1327,39,1991-01-2605:01:51
1611,23,2016-09-2222:43:22
290,1,1977-01-2702:05:10
2816,45,2014-12-1800:54:43
2409,1,2017-02-2311:39:57
2226,14,1972-06-1220:48:24
736,49,2016-06-0403:41:44
3737,27,2010-08-2610:39:39
2660,40,1976-07-1003:26:38
2302,19,2009-12-2516:26:51
4311,33,1986-08-2314:19:04
3149,11,2005-10-0212:44:31
2601,40,1979-04-0717:18:22
3551,17,2011-05-0702:20:59
768,6,1987-04-0203:41:09
4410,31,1970-08-2107:48:37
2580,43,1993-08-2013:47:45
1241,31,1970-02-1107:00:08
899,0,2012-10-1410:47:22
689,8,1970-09-0918:38:38
2246,42,1988-10-0701:00:23
2892,1,2005-01-0513:18:56
786,15,2007-04-2621:57:02
2989,22,1976-01-1217:38:50
3480,17,1977-09-2723:55:43
1888,1,1974-12-3021:57:30
2790,27,1988-04-1817:00:31
4710,41,1996-07-2311:44:15
1508,36,1981-09-1904:20:01
438,34,2004-09-0822:08:40
2923,29,2005-11-0504:45:48
3401,37,1997-10-1511:04:40
3657,6,1979-07-1521:24:46
2468,40,2014-11-1617:07:34
4431,24,1973-01-0811:48:32
1670,49,1990-07-0403:04:51
2983,48,2005-12-2810:24:04
1649,41,2011-05-2204:51:54
2778,48,1985-11-1010:50:52
2381,38,1974-05-2013:24:00
2604,27,2010-01-0302:04:26
4242,31,2017-07-1209:45:34
125,0,1991-07-1117:52:50
446,40,1991-03-0222:21:12
3135,6,2018-01-0704:39:02
2140,0,1990-04-1522:56:21
2815,30,1994-02-0913:32:18
3395,5,1983-07-0113:27:24
2856,33,2009-10-2923:18:25
2406,23,2011-03-2307:10:41
2121,11,2017-03-1010:49:33
3175,48,1997-06-1510:19:42
1687,24,2009-08-1820:45:59
2260,28,2006-04-2409:01:40
2887,26,1974-04-2009:30:42
1218,39,1993-12-0517:32:55
924,38,1997-06-1014:09:58
490,29,1998-12-1709:45:27
776,30,1980-07-1605:21:27
350,8,2014-10-0622:57:15
83,3,2017-02-0211:36:28
3950,12,1985-12-0309:57:53
227,5,1973-08-0122:29:48
3562,38,1972-10-1700:22:34
1882,43,1987-04-1404:46:49
798,44,2016-05-2510:10:51
583,40,1992-09-0614:55:38
3005,21,2001-08-0421:36:52
2502,20,1989-09-0721:03:06
1152,22,2018-02-2620:05:17
4661,22,1993-12-2713:07:54
1794,1,1986-01-2423:06:46
633,43,1982-04-2312:47:10
4108,49,1995-07-0418:07:37
1391,41,1973-05-0423:55:51
2750,28,1977-02-1907:31:28
4616,3,1978-07-2303:12:20
4757,33,1981-11-1514:56:28
3391,42,2000-07-3019:21:04
191,42,2011-09-2623:23:20
3514,22,1992-10-0200:55:27
198,10,1985-07-2219:57:51
4224,50,1982-09-1511:19:11
4185,12,1976-11-1314:19:16
1361,13,2019-01-2504:08:11
966,23,2017-12-1802:31:33
1926,47,2004-12-1223:43:18
2944,22,1975-02-0115:46:04
1989,49,2017-09-0712:21:09
1688,9,2005-06-0921:06:00
4690,44,1979-05-1004:24:48
253,40,2018-06-0511:36:34
4423,24,1989-08-2609:18:45
2439,23,2006-04-0205:26:27
1292,3,1994-12-2302:14:20
468,39,1992-11-1705:21:49
567,18,2001-07-2516:56:46
1039,41,2009-10-0511:24:54
1076,18,1987-01-0217:49:15
1203,17,1983-03-2917:03:27
3351,35,2010-10-2106:39:18
1191,19,1987-06-2606:15:03
1324,14,1980-11-0721:53:27
159,29,1973-06-2208:34:41
3030,17,1998-05-2914:10:21
4597,9,1994-06-0822:26:25
2062,46,1985-04-1916:01:17
4432,28,1975-01-2617:34:03
1670,10,2014-05-2613:35:12
1864,6,2010-12-1923:06:30
2293,22,1986-06-0611:56:10
4854,44,2013-07-0301:07:19
4863,42,2008-06-0400:36:12
2768,26,1999-05-0918:29:12
2180,48,1999-05-2004:33:23
1909,48,2008-08-2110:34:19
1410,44,1991-11-1509:22:06
4624,36,1994-05-3000:46:09
4188,31,1981-02-1920:47:32
809,30,2011-11-2504:58:03
758,6,1990-01-2804:25:12
2469,18,1995-04-0407:11:24
2303,1,2003-06-1701:27:24
2351,49,2013-03-2206:08:04
2830,13,2001-10-2620:35:59
2510,15,2018-08-0800:27:41
3708,3,1999-08-0813:13:07
4965,33,2011-03-3022:47:22
886,0,1980-11-2417:32:20
930,8,2004-02-2811:02:09
2995,36,1983-08-2619:26:04
4838,22,2018-12-2305:27:06
874,49,2009-09-1112:10:42
3654,47,2003-01-0916:05:55
4016,0,1978-10-1710:40:00
916,44,1995-04-1318:39:08
2925,7,1971-04-1020:05:22
917,0,1989-05-2814:40:42
4957,42,2008-09-0814:14:04
485,26,1974-11-2600:19:57
406,29,1984-11-1417:52:02
3717,33,2016-09-0818:08:06
2310,12,2006-05-0619:39:33
2643,12,2007-09-1506:05:15
3568,35,1987-05-1414:10:23
976,49,1974-12-0215:56:14
10,4,2001-04-1107:40:36
3655,33,1996-06-2112:44:09
1406,3,1986-03-1102:22:36
3198,30,1997-05-0804:01:58
2857,39,2011-03-0603:39:10
4060,22,2010-04-3015:19:12
2303,43,1981-07-1005:54:50
4722,10,2000-09-2811:20:33
2928,2,2001-08-1110:52:53
2229,13,2012-07-1201:27:19
1040,14,1997-03-0322:28:49
4692,9,2001-09-1003:28:53
2476,11,2016-12-0718:21:37
3578,32,1977-06-0417:57:46
3532,40,1979-10-0222:48:09
1413,40,1980-11-1704:26:15
4678,1,2018-01-3022:04:07
687,3,2018-10-2313:37:04
2274,7,2001-02-1406:44:51
3971,5,1978-10-1600:07:34
876,21,1977-02-1705:53:41
2512,4,1984-11-1715:34:41
2220,32,1981-11-0119:49:08
1906,36,1999-05-0615:29:54
2964,16,2009-05-2208:28:31
1657,37,2007-07-1613:16:49
1001,32,1984-04-0207:08:34
4581,19,1973-06-0913:04:37
243,19,1972-04-3001:14:22
2109,26,1983-09-2804:32:44
1497,47,1993-06-0205:10:57
3309,10,2005-01-0222:47:30
280,20,2006-04-0205:23:58
4442,30,1991-11-2212:27:20
554,20,2004-12-0508:08:26
2577,49,1995-07-2904:42:23
970,37,2006-07-1917:17:24
3341,31,1988-01-3116:35:58
1057,22,1999-04-3018:19:43
981,23,1995-08-1323:21:42
1133,17,1970-09-3014:42:45
661,18,2012-08-0315:03:58
1246,28,1993-01-2614:24:21
3989,17,1998-03-2223:02:10
2731,41,1984-12-1706:37:25
827,12,2006-06-2610:08:24
1697,11,2004-02-0912:01:17
378,47,2002-03-2814:32:49
773,12,2018-03-2419:46:38
3802,30,2015-07-1414:22:47
178,26,2012-07-2502:19:37
1919,47,2011-05-2322:45:47
1149,25,2018-03-2910:23:35
1332,36,1991-11-0713:34:43
4781,49,2007-04-0800:30:20
691,32,1994-09-0911:37:35
1134,1,1970-11-1703:46:15
4661,19,1984-01-1423:33:51
4121,17,1983-03-0214:32:20
4753,7,1978-09-2612:38:18
4186,30,1971-04-0415:41:39
4962,17,2006-05-1408:15:38
1268,46,1982-07-0101:40:24
69,38,1973-02-0201:27:30
3570,17,1988-12-2504:41:12
3544,40,2018-10-2501:09:48
2223,11,2017-02-1207:59:05
2901,25,1996-07-1406:51:46
4159,46,2018-07-1116:50:20
2744,21,1981-06-0713:02:23
3362,20,2016-03-0402:34:32
4400,29,1970-06-2507:48:27
3986,22,2007-07-2211:06:32
2734,9,1980-10-2022:46:38
4674,39,1973-01-1703:00:58
1132,23,1988-07-0517:10:30
4057,2,2003-02-1107:26:25
650,1,2002-05-2900:30:54
2932,46,2009-04-2308:47:36
3693,34,1970-04-1712:12:18
41,36,2006-08-0306:02:43
2485,46,1971-10-2813:27:41
2449,1,2008-01-2006:29:10
463,18,2009-10-0519:48:40
4894,22,1974-10-0123:10:23
4820,38,2006-06-0119:17:45
1674,14,1999-01-0222:42:35
738,5,1993-10-0711:23:50
3191,11,2015-02-0409:43:30
1486,23,2005-09-2300:34:07
1033,28,2015-03-0322:48:00
1801,8,1999-02-0610:26:01
2325,18,1994-03-1213:01:11
1032,4,1998-07-0707:38:34
3852,30,2012-08-3101:31:16
2909,14,2012-02-1202:35:46
1216,23,2008-05-2003:28:18
187,40,1983-01-2901:33:54
1709,48,1978-02-1807:28:09
2890,28,2016-07-0220:07:39
3971,1,2007-03-1301:15:53
2697,50,1984-10-0518:06:23
4522,32,2016-03-0911:55:04
4719,37,2009-06-0206:10:45
4564,48,1989-06-0504:07:49
2691,23,2001-01-2009:59:13
2045,34,1985-11-0604:53:12
4927,42,1991-01-1101:01:03
3616,38,2019-05-1410:30:42
4823,44,1985-12-1205:42:31
354,12,1975-06-0317:00:19
496,25,1971-07-1612:37:34
4018,21,2008-11-0920:02:36
3462,14,2001-12-1821:46:39
2002,31,1986-09-1923:41:21
606,50,2000-11-0910:42:16
4777,7,2008-05-1414:32:02
3650,43,2016-08-1703:23:54
1395,10,1986-01-1210:39:51
128,26,2015-10-1815:18:17
4226,50,2006-05-2608:30:44
2855,12,2005-06-2001:37:18
1520,24,1992-08-1212:36:15
343,12,2012-11-0702:27:22
4111,8,1981-08-3117:38:36
3219,45,1976-09-0222:56:05
3800,29,1974-09-2220:08:18
1323,17,1993-07-2519:51:37
4471,2,2015-11-0209:39:43
1799,32,2004-08-1610:31:39
909,11,2004-10-2600:43:38
3087,13,1993-04-1610:24:00
3960,8,2014-10-0902:55:58
728,42,1972-04-2802:32:50
4047,8,1991-08-2704:57:38
2780,26,1997-03-0109:12:43
3314,15,1977-05-1019:59:14
570,37,1990-07-1421:21:51
2616,19,1979-04-2908:45:59
3311,20,1993-05-3004:52:06
1862,41,1988-08-1415:10:09
1619,14,1994-09-2119:24:29
4031,39,1985-06-1319:43:23
4905,14,2010-04-2400:13:57
4979,31,2005-01-2713:27:34
4589,47,2001-08-1407:41:01
3189,13,1982-11-0305:05:09
1436,33,2003-01-2902:09:25
1166,3,1996-03-1508:18:18
4828,38,1998-01-3111:10:52
3496,25,1986-12-2710:28:18
907,23,1992-01-0413:55:01
3360,9,1999-08-2608:22:02
223,41,1980-12-0609:19:46
520,43,2018-10-2515:32:44
4996,1,1991-02-2215:36:01
714,10,1990-08-0105:53:21
363,13,2010-06-0823:00:18
410,23,2013-09-1006:05:44
111,5,1987-12-0308:00:13
2246,48,2008-12-1803:50:28
1063,9,1999-12-0214:24:12
4391,35,1976-06-2316:52:03
2904,48,1997-10-1712:07:43
4892,7,1989-10-1917:40:58
4308,26,1974-03-1420:46:09
1807,33,2003-02-0523:15:37
4860,19,2003-05-1315:37:28
2767,28,1993-04-1215:50:04
4414,7,2019-01-0423:38:22
2606,48,2015-12-1111:40:09
2445,7,2013-01-1322:30:03
2480,1,1970-09-2216:48:09
3433,1,1999-06-1722:03:58
708,32,1984-05-1907:27:35
2449,14,2013-04-0420:38:33
1944,3,2009-08-2116:09:18
2777,22,1975-10-0620:23:11
1464,2,1982-06-2700:30:27
3680,49,2001-05-1118:33:59
99,0,1971-10-1601:53:05
779,33,1987-01-0621:50:30
851,44,1979-12-3008:58:42
3220,48,2003-03-1603:47:28
2559,47,1973-03-0704:39:27
4617,39,2003-11-2615:26:44
981,0,1992-03-0516:56:21
311,37,1982-09-0802:22:20
2122,14,2002-09-1615:16:46
278,33,2011-10-2416:55:24
1303,37,1986-05-1108:39:32
2298,6,1985-03-0419:49:48
4460,4,2006-07-3021:44:30
2451,24,2012-09-0222:18:24
1894,28,2017-11-1004:07:18
2784,11,1988-11-1204:03:01
3022,18,2018-09-2616:50:55
1912,6,2005-04-0122:33:01
229,28,1984-12-1720:14:55
1656,31,1999-07-1720:09:55
3722,10,1995-08-2419:27:06
963,28,1998-09-1221:55:01
2911,30,1980-09-2107:35:00
2046,32,1973-04-2912:08:48
2797,1,2002-08-0405:03:28
314,21,2016-04-2204:47:57
2601,34,1999-09-1019:37:08
1949,37,1972-11-2707:28:20
1251,17,1996-07-2906:59:36
3192,49,1977-11-0312:37:29
1752,43,2005-01-0403:47:33
4292,35,2011-12-2611:45:05
3625,20,2009-03-2809:50:41
285,14,2018-07-2215:32:23
3429,39,1998-03-0323:55:27
3724,36,1986-05-2215:08:20
4771,42,2014-02-2805:18:02
4327,44,2005-05-1816:01:45
3290,30,1971-08-3110:23:30
1073,47,2003-08-2518:53:33
4764,18,1976-05-1609:38:23
2284,1,1999-06-2413:41:55
691,21,2000-12-1015:38:59
1556,31,1994-09-2013:36:49
2038,24,1993-04-1814:52:38
3511,17,1981-10-2501:31:10
2537,30,2011-09-2316:08:33
